v0_Curvature,Eta_r_Shambhian,Omega_Mamton
0.1584335616347669,0.4591663434341096,30.057966894662304
0.16253655537515155,0.4059649182961397,27.949031199124146
0.1600656775248853,0.4368279273749188,28.741965428035467
0.15279119570496866,0.4936926115926899,32.1794576011313
0.14461588898236966,0.5153429623299048,37.755108810436184
0.13682882252963954,0.502722269851653,45.38317029723262
0.12686889235325327,0.4773323170827001,54.10229411466089
0.11237877274292381,0.47049116193599094,61.39671922819855
0.09479348954500764,0.49205622267390425,64.63844081134994
0.07884072580004996,0.5239374770061135,62.8664508657369
0.06980933349886241,0.5528986594246904,57.76983224639087
0.07068769815353666,0.5764333627873495,53.24406683361161
0.0802105841872062,0.5960659958614588,52.27369942932104
0.0939644745824927,0.6132746093942153,53.824551405447245
0.10697296824647913,0.6274634216128073,55.17843544041058
0.115240276034336,0.6352886867831796,55.15464320564298
0.11671767743126499,0.6312352451992406,53.74182493099514
0.11203790009524808,0.6091151912807221,50.79476328153905
0.1043915993116856,0.5657107555587444,46.11922814429169
0.09752874667980045,0.5131477976714434,40.26572100027913
0.09257195937429281,0.5000000404785285,34.41290895711297
0.06786078324044997,0.5498608774837609,29.423279692648823
0.04473650145918042,0.6148911763775574,25.327178350733483
0.004345195451330771,0.9940981258133047,121.47993418298381
0.006080234139557336,0.9940550332024698,102.13381616297448
0.006871303870211612,0.9940160095368124,80.22420581295269
0.004861244196428384,0.9939797755776079,56.278440027309216
0.002642864887045975,0.9939451592350651,31.016821348747055
0.0003054582104295617,0.993911213228595,5.783670346123121
0.0020959964074820075,0.9938773107361252,20.639455642103485
0.0044252973937151645,0.9938432090817424,44.75879118753111
0.006607623838477446,0.993809074899287,66.89045121065334
0.008563853870199365,0.9937754681301825,86.3143899808708
0.010233606422019668,0.9937432863809592,102.5546701007082
0.011578392859122691,0.9937136753270208,115.3576593257251
0.009249930615008476,0.9936879146973095,124.6822231179588
0.006333695575836324,0.9936672924880002,130.67228440446988
0.024104751720706363,0.9155248928893605,49.174026784858896
0.03336314933661774,0.9100563029406841,52.36893613244183
0.036885071038195646,0.9086001658379871,54.364721575175906
0.026658489480560738,0.9103592079578621,57.99580271798383
0.021300302040006276,0.9133540178369963,70.3297647672892
0.02272245503602745,0.9153197155298788,99.28984711078778
0.02657110064073664,0.9144287888557674,146.01616846009892
0.026315544029799597,0.9094367973210676,202.81597504688364
0.04031186464831558,0.8995202745186787,253.63878074727327
0.09367905452167223,0.8844182605696758,277.9860758334624
0.15984471464692962,0.8658775487936239,263.56465410673366
0.20368717017988125,0.8524549737197928,220.4807789120312
0.2044852632532068,0.8612820588504269,176.97124686630266
0.1689914258296052,0.8914219473275751,153.26062416266728
0.11991400911375166,0.9197376334326627,143.660321689875
0.07669542909351196,0.9375060158816074,131.58277646990763
0.050619989596426204,0.9478548889399775,108.57797844134052
0.04620398979657213,0.9542731869161233,77.08948402652399
0.052784477833952716,0.958604375448976,46.60354362214479
0.04356263475638074,0.9617788867578083,30.73290042975421
0.03014536218462962,0.9643641842626958,34.13756578715065
0.033804374115441974,0.9008062343483683,30.637675304194925
0.05378081051004865,0.8736201810186123,33.71300800913722
0.07883042370673629,0.8337682287274414,38.661774475775
0.08735120714541453,0.777731191574049,44.92672820254698
0.09464030995728723,0.7053714607656284,49.41356941567377
0.10804728094799836,0.6260344999240189,48.45417948429822
0.129796488188695,0.561079654529837,41.283265289366604
0.1484591739337561,0.5269234034022583,31.959652935057676
0.1510627789925868,0.5233175965509201,26.78245799293064
0.13650955834966694,0.5524089427272636,28.18149226607032
0.11554378564313819,0.6077287844183619,34.11549730269999
0.0998915261640762,0.6656419051280236,42.84049518597636
0.09471970982348105,0.708231718406856,53.70606321665681
0.1004473749832788,0.7304857058994576,66.80486371403293
0.11523070795792567,0.7336006825216915,80.95106734172391
0.1351451108496744,0.7195553227439561,92.39861980803903
0.15453034739983532,0.6913874533362115,98.09361793878311
0.16875230314622083,0.6583926996108295,99.12542418872088
0.17620138799770887,0.6390953737572446,99.61985568051004
0.176769286978479,0.6484893113076051,102.29351406780167
0.17031059225858786,0.6800989354899267,105.7087853853533
0.15844221345900136,0.7151235740474912,106.43485485143749
0.14558992774285065,0.7418426438263463,103.2125211711775
0.13532992415692044,0.7579374572245681,98.03023350207916
0.12769017197329133,0.7643391668698468,93.44255488709473
0.12217638266975057,0.7621969316946406,90.08816604574143
0.12019722506434445,0.7545394115604035,87.15921726406927
0.12288269750313349,0.7480312402915734,83.9816052881388
0.12692454181597795,0.7489769551436836,80.45425460790086
0.12366400923220404,0.7570153712108562,77.11145849448776
0.10683946021852092,0.7668966509616961,75.61063797216846
0.08138134718306521,0.7746467171359531,77.17103616601048
0.06253245480637849,0.7796140428009051,79.85202900397435
0.05972528418353633,0.7833259980407158,80.17955798774778
0.06283121293069882,0.7878915519868378,76.4666855415113
0.06315504763605666,0.7946377357967781,69.36004072579618
0.04651274819867756,0.803497869318389,60.5952173598551
0.030630925717639503,0.8135626616775389,51.69240958006858
0.031437622069786834,0.8886758118724922,47.77016083070904
0.04725924439815492,0.8781567077702294,48.678935074872186
0.06296682645283377,0.8723732285339252,47.18402103605877
0.06199321289815636,0.8702452679711586,43.28914528271696
0.0585889826550264,0.8689950463243421,40.37828560415829
0.05187176176880714,0.8656918535683826,46.26705612325213
0.0485557863509189,0.8588117016864956,62.57580138618725
0.0654158682224832,0.8490662442323472,80.57905177654212
0.0988730592090338,0.8393747395335784,91.93035836473132
0.1317238101334298,0.833176900475487,94.37411937769706
0.15326634899836736,0.8308728402037745,91.98880817548881
0.1612907720033398,0.8284078713667686,91.13933403304489
0.15904434893567368,0.8211591499813379,95.5613964208999
0.1499565436557014,0.8086942593151131,104.16969701480613
0.13475185723023114,0.7954068980733563,112.01829917186328
0.11424692564406773,0.7867350616216172,113.11755063502743
0.09339690731155953,0.7848171180095892,103.79630193569086
0.07771026050168449,0.7873571472274327,84.53910252564148
0.06682766041368379,0.7891287865453771,59.44438906247126
0.05913725267451638,0.7837100424767093,35.15233997877598
0.057989234290380984,0.7637229052754692,22.686495783272242
0.06914282488492686,0.7182064725945726,27.944710695031777
0.09461146429257009,0.6236273082289631,35.10819530194472
0.12703020045398383,0.40525836354429645,37.70256771732597
0.14886493373599732,0.4550647133628719,38.263712965242355
0.1427730538179169,0.6916149867083212,41.23419030249915
0.10915385269797367,0.8011481065166326,45.81696146436929
0.06982108598008357,0.8477563125584393,49.126892108460964
0.048501781310309716,0.8591961027721257,52.12232770097891
0.05271393128960779,0.8521501848436757,57.862612912994415
0.07620315662506333,0.839094929341891,68.25488729532928
0.1044623960015119,0.8299183568037112,81.88295910194924
0.12184007333710466,0.830079096205641,93.35927179527134
0.11753991029184843,0.8383883086589388,95.24184505467676
0.09148168678565428,0.8488651773882957,83.31277744816943
0.05785400602442429,0.8555581736792525,62.78726157250862
0.042994152828307805,0.8552401230439282,47.560250011074096
0.051596058010756875,0.8476026905003192,44.69451518464039
0.06087035835599975,0.8353047186068477,45.63658843329691
0.06577450511635431,0.8240298391635901,44.543195619078105
0.05078886013553798,0.8206827492948184,41.55605936461176
0.03419468410648347,0.8294355052374397,37.897659271488216
0.03678813861539478,0.9011478193097161,30.23055476696615
0.05774603083769192,0.875238000481613,36.714924969187436
0.08246041972469795,0.8384787427883226,42.88231223121584
0.08628885602117477,0.7880094188175983,49.126592433424754
0.08312903872880126,0.72603145820256,54.08956472777626
0.08238684100151365,0.667366694854729,54.98541770792256
0.10346045944791461,0.6318968532517085,51.94399943804171
0.1403480432223568,0.6144837289442932,50.10455290222021
0.16709835729324124,0.5957713891240097,51.68258925618865
0.16720348066968463,0.5756598870148857,51.46561455358715
0.1430481106448825,0.5765420190436009,47.305075034976575
0.11229999220207632,0.6116487062852771,44.68295228434494
0.09317810223481611,0.6586415782656255,50.2309975630729
0.09256635802695719,0.6907104941237274,63.88340677423453
0.10809036609525387,0.6958154676256685,80.57568420032958
0.1338759934092961,0.6710151018179956,94.35029641250252
0.16295074819940886,0.6182791388034835,100.99713513832356
0.18646800392564356,0.5514605393750642,100.9918703668066
0.19556432210560515,0.5100895589561821,99.14051765371251
0.1865929979057549,0.5341085911782881,99.55605872321797
0.16531123337683468,0.6029616089695852,101.8465952908085
0.14550300497350865,0.6734468052996316,103.27927986779652
0.1371496094468202,0.7277101160821233,102.64861875684704
0.1366360426120144,0.7636685921553655,100.22744571851906
0.13690641348148497,0.7820141597593749,96.06012409204169
0.13596800416173144,0.783452509671965,90.36442129026054
0.13422829828983557,0.7707657517931057,84.5582233585684
0.1325182857929181,0.7517616920058667,80.48627162343672
0.13023367303434663,0.7387860313917487,78.2846201908642
0.12193981859790655,0.7402843259848291,76.09697526154484
0.1021583362834765,0.7532402480135112,73.30688270171936
0.07608692374191296,0.7692192585268754,72.67168202362826
0.06185452529233251,0.7831341821059942,75.70565887670219
0.06631876619526154,0.7947223929841578,78.39191164954718
0.07221332412689531,0.8060200919799021,76.28291019100884
0.0712917555926211,0.8184789428745851,69.04624801650161
0.05129672980744385,0.8318135400065765,59.1751687334013
0.0333270473804468,0.8449199322932142,49.16090817287501
0.03355200873925123,0.869625339092164,28.035952579973127
0.05261025124010319,0.8483732057110493,32.439780570291234
0.07547034502194665,0.8182148289955168,35.647407793707615
0.08120627726889143,0.7759877563069466,37.502375897905125
0.08323809752800336,0.7204495592637412,38.32941908580404
0.08568405167145797,0.6582894865518725,37.826369830119994
0.09891541320254252,0.6086590120187926,35.38706524975269
0.12589794573185223,0.5832469538563363,33.07380720795321
0.15334267235708743,0.5653960873250777,34.86797116377688
0.1654285256034733,0.5403260772501715,39.380765523005564
0.15634723347801682,0.5211006628920865,42.47102274999488
0.1340761573921853,0.5358663520323046,43.954549083321815
0.11417075253068881,0.5773372443769703,46.613050537601666
0.10725858593316812,0.6129768154152385,52.55441789143242
0.11320670551944606,0.6255632047117269,61.29375660005867
0.12619459149412404,0.6125907985604473,70.10575281306129
0.1402418431799448,0.5790040167365602,76.04613649598683
0.15177389396588417,0.537124401558266,78.51519450393039
0.16005315165283113,0.5091065357784283,79.93753432594404
0.1654374872163564,0.5177471044568254,83.57897647536521
0.1672582570186785,0.5647583352389096,90.44809445890166
0.16429218318779737,0.62964837686646,98.23325203690429
0.15735510606367603,0.691532672428485,103.1017726938347
0.14948973065862936,0.7405746316257258,102.5615756376921
0.14257446114537703,0.7744336855695397,96.98064518119068
0.13597059061068378,0.7929761812547524,88.67872170883855
0.1291837495317865,0.7965126838088056,79.89725784288412
0.12321722101302729,0.7867531913876338,71.7265823185258
0.11897521136955087,0.7685421013547832,64.57585601644485
0.11526018662158154,0.7499192898803231,59.27238518342379
0.10829546307170355,0.7386117274966734,57.55502226482039
0.09496090060654933,0.737642496128172,60.57784132281646
0.07825086376692451,0.7453469060931212,66.33401975328172
0.06775088224191476,0.7585576794370308,70.57442689425054
0.06797846432618723,0.7744869286911772,70.3499499291149
0.07128712328878847,0.7909978601553488,65.60399831186464
0.07118869555019869,0.8065958242848429,58.15449974360179
0.0519291500106751,0.8204535610801001,49.95951351933554
0.0338850051102196,0.832341384819008,42.191391772721744
0.03382540335711757,0.892701119929471,33.56159024208019
0.05274687357470141,0.8716009941326197,36.49962092613757
0.07403774701152668,0.840631831267446,38.408386395559795
0.07650907675639522,0.795895148547553,39.59925374659307
0.07962123441568972,0.7331547074330268,39.84095063021241
0.09580786017799521,0.6504834493369241,38.692230875856886
0.12638784275184334,0.5573145069518219,36.42325152186765
0.15670448281510202,0.49022520245183265,34.1252616915501
0.17048017282670602,0.4807734081745449,32.56880998067557
0.1594992588570794,0.5021630373100384,31.72411797430523
0.13046655575764093,0.5361335932975755,33.00982111362232
0.10282815382855677,0.5802635664115269,38.95278518137133
0.09218771214579059,0.6230166666946138,49.063825392187276
0.09853124697477962,0.6511958271396715,60.54496593822037
0.11510368049250679,0.6602053656457647,70.78544098539889
0.13596771243224745,0.652485232848641,78.2943380413625
0.15691647580069695,0.6339553627462358,82.87123726221658
0.17405663539719735,0.6148639414388176,85.6744006465867
0.183246448980814,0.6104197041831397,88.7439896561333
0.1817067748650036,0.6299200134296306,93.32070939255277
0.17001670545094702,0.6656314058522516,98.28861383084204
0.1529680101144866,0.7036506641124495,100.9270886993754
0.13755423260510977,0.7364814864707262,99.38266427087873
0.12785269878670963,0.7625456316987809,94.10621940784671
0.12257821159091883,0.7814078244115676,87.16603372214209
0.11948768710351784,0.7915718364033951,80.81650536608925
0.11915894161722308,0.7917003968372412,76.59212705339738
0.12256481434039793,0.783189867480424,74.74189632297458
0.12629293415321047,0.7712329293713737,73.86828922207926
0.12184836667548,0.7622307122513272,71.76434503881303
0.10330609551361278,0.7596178950416776,68.02134813788192
0.078322597505513,0.7631407394138071,65.55774171717205
0.06704669678569065,0.7714022754700903,66.19122467798351
0.07173942698926171,0.7834518672312673,66.55901233112611
0.0745007934880452,0.7982549669322724,63.16447486049154
0.06952389930916113,0.8140922014123092,56.257622507149364
0.04777165329652528,0.8291308010172426,48.113041640283676
0.030186665759977707,0.8422255722504103,40.61178650125102
0.03399274016379331,0.938374124707593,51.95851566290647
0.05340422696804323,0.9194797393819822,51.061485706215805
0.0752076474112223,0.8907718689835689,47.48809798079765
0.07416786166920841,0.8479784589007512,46.07377759191146
0.06897423393749515,0.7864144126144617,47.23353982509804
0.08313098705644262,0.7030512655577826,47.52683307728374
0.1181099120641709,0.6031469569235166,45.14668304943483
0.14847023715364324,0.5166055431793912,40.350448578490045
0.15700788298637164,0.4936150837365003,34.250542362924826
0.14166297296779212,0.5249319515507341,29.185155424836587
0.11445641450221558,0.5726939724463436,29.245632668809797
0.09201879373091054,0.6224301177958701,36.20085161455321
0.08271731025601405,0.6662354329221806,47.51205473363508
0.0864386011374718,0.6982057570171831,61.0817103181297
0.10089097841129288,0.7152802903319552,75.94472417631738
0.12412227434824094,0.715855115635206,90.11117025439302
0.1529961143934946,0.6995041406961415,99.95727181626629
0.17865616383686178,0.6703282219722267,102.88004362746489
0.1899838503226338,0.6418518968967958,100.05800039256592
0.1827693565477877,0.6328049355906146,95.42332871761198
0.1640946306058805,0.6501317483669765,92.59232410394843
0.14736373561804378,0.6847785096270677,93.25964677688695
0.14005324514198797,0.7241684267140038,96.75838742101479
0.13800692130886832,0.7587198604947372,100.44528031376977
0.1343608208041248,0.7821977500126348,101.32417929177554
0.12680163969519095,0.7920658906373075,97.75315680052712
0.11754936320394833,0.7898763872205713,90.26041084576347
0.1114204787761335,0.780713499606741,81.10011843504212
0.11112909905952358,0.7705871270105319,72.60710506491597
0.11161242573851003,0.7625535356631087,65.96577903777762
0.10467247313426281,0.7558680509645754,62.19399737907642
0.08841723558440504,0.7493743118544829,63.001282007989815
0.06966095529746377,0.7446978462092664,68.4396849620659
0.05983823881957718,0.7458846713304964,75.215494000389
0.062485009923043955,0.7558318327634846,79.0034316167548
0.06846978982453339,0.7733620882592789,77.24332947152595
0.05347437465804146,0.7944649335894294,70.082973734472
0.03602220130925372,0.8154173838758001,59.547337619615064
0.019751943115435388,0.8891090955810484,92.85334973532245
0.027553818841334943,0.8830331612809453,83.3489634065296
0.031593073410355436,0.8819712043562449,72.33041471353638
0.02584994829841415,0.8851590160562544,62.24677699422026
0.025353691851312383,0.8901823843682851,56.17287083141083
0.031018105619533904,0.8942171172932902,56.46935344718459
0.039319834890501226,0.8952317855042224,64.37246992534322
0.04907089225153493,0.89196830972554,81.91716177017449
0.06664168851032815,0.8828066862998661,108.74049043439672
0.09491680947150626,0.8646476418305075,136.2478647470967
0.12508928084978085,0.8329717195710648,151.4508409568276
0.14753290469963193,0.7849184568557145,147.3671132355406
0.15929719019540317,0.7293287245372467,128.3343825868322
0.16177622561958613,0.6925183451053961,105.17097174904214
0.15638270227154594,0.6804522432123319,86.66786774915275
0.14547533350575556,0.6717421731484509,75.55894744930333
0.13568031108178027,0.6659690614019909,70.33775000892228
0.13399363051265115,0.6767396081001268,69.10130638985969
0.13873840957359276,0.7018198475462919,71.36192133848343
0.14315412364729396,0.726787528593128,77.78964705661562
0.1446260643893922,0.7472463647133566,88.78072497927025
0.14367321983880088,0.7717905481080382,102.13286400192752
0.1379283588088109,0.8036983553238397,111.92856313834451
0.12186171229696523,0.8346811154709302,111.07809946506512
0.0944113238595302,0.8582551438136589,96.81023206228323
0.06437681698131885,0.8738855665826755,74.24776175115213
0.04468525655411861,0.8832342414473106,54.38142526091384
0.03747049854934916,0.8875198016431598,47.153366379207256
0.033675625845088514,0.8871327088883957,51.46088206066835
0.030458622456079425,0.8825457497141856,59.56790165055678
0.030590079773445775,0.875346179118991,67.25791653925187
0.03512412728102288,0.8683616277859435,72.85563316928798
0.029614601109214454,0.864618107991348,75.52686849167989
0.020929259842207816,0.865929999783031,75.00272780350355
0.03974191793453983,0.8695247025376032,47.13631760613656
0.05714732784778321,0.8523706283729402,52.51926689103298
0.06750608766531485,0.8385379519847352,51.63667572057343
0.0561144044743497,0.8289587695028297,43.413083260794565
0.05956767252995268,0.8226046929197277,33.62864173843658
0.07543347358840051,0.817657292892113,32.46595702566451
0.0864921066962643,0.8133821351547016,38.00801458482132
0.08791925634781207,0.8107274079180781,42.36475699440223
0.08462216104603856,0.8107797969807611,44.104696862723564
0.08350154408853265,0.8127401295310125,44.81751485540856
0.08822291295378822,0.8142775500943218,46.0837444492415
0.09750396605204979,0.8133652953132386,48.43884396044601
0.10573044594071065,0.8086917301381766,50.97384615004636
0.10673240555879221,0.7990168676612779,52.10442933764726
0.09985013067519757,0.7839955588950501,51.32628928457572
0.0920148006391562,0.7678981051267662,49.84505820024929
0.09188213016426862,0.7616331200202713,49.36171827029447
0.1000567911544599,0.7722447348124182,50.57833242009517
0.10873971903144185,0.7931615472720888,52.776937280219485
0.11127473573418872,0.8141147901621815,54.874690168988145
0.10769475051498675,0.8293366704940697,56.85605368878675
0.10269028658874185,0.8368621425121706,59.386374225074334
0.10038781236352028,0.8374600045680214,62.105552472718394
0.09978787272925013,0.8342850575920239,62.68838464733197
0.09388427042687332,0.830812598851581,57.216039399225146
0.07620165262086395,0.8281404491852545,43.50186945047946
0.05219403092437245,0.8252771184131512,31.527455995733114
0.048190289895114695,0.8214140564314407,42.38544429843429
0.0662342031579879,0.8172940935999439,59.11525550234261
0.05867057888592473,0.8151651367820852,65.97291339983794
0.04130954650491523,0.8174701288175621,62.86014751412006
0.03616581813397799,0.9108695881956588,29.48496556346846
0.05450465573961291,0.8901637349438374,38.467470550328585
0.07193161562826429,0.8633196173474113,46.317539891595935
0.06784362100162662,0.8301953625086399,52.2514689652278
0.06119052863023418,0.7935695899417813,55.69618165351308
0.059587919659990725,0.7593807821665265,55.24895707859644
0.07185857605234464,0.7326879469244498,49.932787098212344
0.09273889473514088,0.7137958153198837,41.183204475008054
0.1093085684166626,0.7016744551173746,33.30978029834632
0.1137173951218591,0.6992646123814303,31.39463455186773
0.10685466049122871,0.7111461244637348,36.294086449111916
0.09661526528939006,0.7343955872837667,44.65457163216919
0.09189851605261219,0.7568454745990102,53.56370206966281
0.09708738044605794,0.7663063744517853,60.98420550527995
0.11075349829807576,0.7568452699630376,65.35797357029199
0.12742792946228018,0.7293086033318894,66.40355478261755
0.14053069659045622,0.691724334956356,65.88743158167978
0.14587901898358258,0.6584904227810635,66.96914616078207
0.14437507666682256,0.6417135719045983,72.13100112557697
0.1409845600059769,0.6422836805390622,81.30813350331799
0.139581123183086,0.6528627433349595,91.9214260678959
0.13992063134653498,0.6659314734934644,100.85570810680142
0.1406509620978099,0.6800157889720444,106.86549822881565
0.14201196840350017,0.6990041873433273,111.27739295154164
0.1443084911000049,0.724526229287417,115.8183579899406
0.14598848406293835,0.7515824380103396,119.76979307699453
0.14452853728655649,0.7731027713064706,120.2719832366301
0.13825166966741934,0.785065669317496,115.4570250680628
0.1268505777548812,0.7872380887435904,107.04472257724066
0.11112958262888002,0.7820245888263029,100.1444306815178
0.09365879813357912,0.7738716209871184,99.10922828674525
0.08004541993024859,0.7693095847410524,102.61325912715417
0.07514128095793528,0.7749077523000133,105.27091068575832
0.07538404021191857,0.7922092455249845,103.03666314172193
0.07368547831371003,0.8164890082765753,95.4313424927728
0.06767537422467625,0.8418135625933417,84.55656396216254
0.05884765134208549,0.8648073566786729,73.08255471526061
0.039296525357960764,0.8845131176134041,62.7948315078938
0.0245585289866502,0.9010939302892617,54.27165763474767
0.035868781463953066,0.9114448259412434,28.830422733572703
0.054222092215437494,0.8866909871497504,36.086848403882435
0.07182917927381244,0.853866850564152,43.38402489351742
0.06745419402849641,0.8142157419625407,50.05997317910949
0.0637640291110489,0.7743461870027805,54.62243913493244
0.07567531978012396,0.743200422985609,55.30523038931766
0.09994176002313983,0.7213815552773977,51.93677835885052
0.11907205563929518,0.7004338487099819,46.148108418149185
0.12360321901058459,0.6755939031185756,39.833775874851334
0.11491675859858393,0.6554238297168526,35.06485792926355
0.1017607596219962,0.659358228478184,35.304295834130635
0.09449705532799405,0.6911507565559711,42.987192454814235
0.09859816430936806,0.7284376235618222,56.20139033276263
0.11203417104017109,0.7511016123198514,70.41701311418261
0.12860153910596064,0.7515055839930428,80.73502305097489
0.14187033864482007,0.729190938084616,84.39230162183341
0.1477194871153357,0.6898656409866446,82.75865776876655
0.14577835548105567,0.6504129374503745,80.17722305153944
0.1398833140529976,0.6355030496611754,80.69721837046107
0.13708618795256336,0.6510866901826997,85.47444596583183
0.14156748438430877,0.6793753491644399,91.94425149714802
0.14857229870171584,0.7058893167893885,96.08807184567644
0.15062147446763388,0.727360175976202,96.42870818509235
0.14567289570040273,0.7456665968810832,94.95139000268225
0.13679628383713316,0.7615988472208505,94.50351962011624
0.12855182420514646,0.7727760262884077,96.62448009841388
0.12459850232042126,0.7768489562353585,101.34713035493202
0.1257837579097301,0.7755873038452773,107.096318645146
0.1273521799765446,0.7751961357388738,110.15847487900434
0.11941387783115139,0.7813252631444387,106.3204836022855
0.09658440717129191,0.793625594849088,95.70594876083634
0.06873946722042326,0.8072013210931568,85.00771373147896
0.05674162353176111,0.8177581354509301,79.84729563630269
0.0599068904204286,0.8240135056342293,77.20943553758553
0.059656097863273985,0.8273738496791951,72.21233128606639
0.052467301995267904,0.8305085364451295,64.21152132355566
0.04533276058919984,0.835555847955292,55.16804118592244
0.03288210424471013,0.8431585882230294,47.010197074914245
0.02219787654559472,0.8529999814471,40.479543491045085
0.03378035549676472,0.920924230690509,32.471358531375955
0.05114024066238467,0.8989467053351817,39.20285444390827
0.0679891554788744,0.8684142846324118,46.468122959601544
0.06353933900080957,0.8282650322208365,53.40779345034882
0.059642724958180154,0.7822114418955491,58.50259723084655
0.07655901579276247,0.7409998058018825,59.99357408699465
0.11137955060135608,0.714087344441176,57.913008710164576
0.14099309649961517,0.697210656014464,54.60690532084621
0.14859083482194282,0.6807737727126395,51.52562551172461
0.13070413385383464,0.6668420391558768,48.044106526570744
0.09987246212549379,0.6723555997634073,45.50101710999235
0.07808134851444602,0.7048833667665539,48.08646962333842
0.08137838602210815,0.7428755808489461,58.09725912138536
0.10492090971022616,0.76359557841691,71.96819554911411
0.1324174208851273,0.7584857441078618,82.32914376045264
0.15066976351757486,0.7275785526428037,84.39962185705028
0.1547692527178139,0.6789074262359347,80.1986994868299
0.14813939562195488,0.633864957178172,76.34559914402095
0.139800911834821,0.618425954205067,78.68542548229178
0.14014768582184903,0.6324481441869058,87.96929434911183
0.14983468863439411,0.6531144770845974,99.14795125759782
0.1567118204422781,0.6687735764684486,106.2009638239126
0.15133629841915716,0.6862399780079842,107.5340803359359
0.1350971212731912,0.7147794231667957,105.11023539267293
0.11553371356839774,0.7493078575208725,100.17229212535453
0.10084207697567067,0.7779308790180671,92.48248522336867
0.09753641499206665,0.7943589851225135,83.15262899748366
0.10895958521471365,0.798211707301235,77.13822326723565
0.13124282651394614,0.7919616018776521,80.49496202179974
0.14912308392617654,0.779846418864002,91.7958155409134
0.1443501153835761,0.7688811383334139,102.78137433781362
0.11324133662379805,0.7674297054777959,106.9882954754512
0.07929843214468979,0.7781129640140126,102.93996130126116
0.07562038042790711,0.796687733949423,91.99934850492956
0.08285649490630334,0.8190330489586254,76.50464571893286
0.07623335857257395,0.8428475373513127,59.82129206306258
0.05969667984694708,0.8655256829844137,45.106153721823176
0.03670867925787883,0.8846537120191389,34.07178457202424
0.02250261912672606,0.8994474369636246,26.86674556391488
0.017500812348658558,0.8400369061686911,10.600223745551384
0.02755731781405134,0.8650575693484767,9.654855143818462
0.039024951181440934,0.8839985754812159,9.252688997648674
0.038545065982780666,0.8955237470089316,15.35854146244219
0.03118985162501718,0.9000983507311147,23.269545045969828
0.029071951535602457,0.8980348958451037,25.516764145175383
0.04092648791079879,0.8892473864093218,20.862614328450118
0.047694976686644755,0.8771789641603602,14.008629873169214
